month,year,result,time 
9,01,2016,63,2
8,31,2016,12,2
8,30,2016,75,2
8,29,2016,94,2
8,28,2016,35,2
8,27,2016,52,2
8,26,2016,45,2
8,25,2016,19,2
8,24,2016,14,2
8,23,2016,86,2
8,22,2016,29,2
8,21,2016,22,2
8,20,2016,52,2
8,19,2016,82,2
8,18,2016,22,2
8,17,2016,28,2
8,16,2016,84,2
8,15,2016,19,2
8,14,2016,89,2
8,13,2016,57,2
8,12,2016,57,2
8,11,2016,86,2
8,10,2016,97,2
8,09,2016,09,2
8,08,2016,39,2
8,07,2016,34,2
8,06,2016,14,2
8,05,2016,99,2
8,04,2016,71,2
8,03,2016,21,2
8,02,2016,80,2
8,01,2016,43,2
7,31,2016,22,2
7,30,2016,11,2
7,29,2016,20,2
7,28,2016,66,2
7,27,2016,01,2
7,26,2016,79,2
7,25,2016,57,2
7,24,2016,06,2
7,23,2016,52,2
7,22,2016,72,2
7,21,2016,33,2
7,20,2016,05,2
7,19,2016,44,2
7,18,2016,82,2
7,17,2016,77,2
7,16,2016,78,2
7,15,2016,94,2
7,14,2016,90,2
7,13,2016,64,2
7,12,2016,88,2
7,11,2016,06,2
7,10,2016,48,2
7,09,2016,87,2
7,08,2016,09,2
7,07,2016,78,2
7,06,2016,25,2
7,05,2016,70,2
7,04,2016,77,2
7,03,2016,24,2
7,02,2016,26,2
7,01,2016,07,2
6,30,2016,06,2
6,29,2016,18,2
6,28,2016,87,2
6,27,2016,98,2
6,26,2016,76,2
6,25,2016,71,2
6,24,2016,17,2
6,23,2016,76,2
6,22,2016,85,2
6,21,2016,54,2
6,20,2016,42,2
6,19,2016,56,2
6,18,2016,62,2
6,17,2016,66,2
6,16,2016,48,2
6,15,2016,20,2
6,14,2016,59,2
6,13,2016,35,2
6,12,2016,39,2
6,11,2016,95,2
6,10,2016,74,2
6,09,2016,71,2
6,08,2016,73,2
6,07,2016,67,2
6,06,2016,15,2
6,05,2016,30,2
6,04,2016,65,2
6,03,2016,88,2
6,02,2016,55,2
6,01,2016,59,2
5,31,2016,91,2
5,30,2016,18,2
5,29,2016,59,2
5,28,2016,17,2
5,27,2016,22,2
5,26,2016,03,2
5,25,2016,64,2
5,24,2016,04,2
5,23,2016,66,2
5,22,2016,34,2
5,21,2016,17,2
5,20,2016,42,2
5,19,2016,03,2
5,18,2016,00,2
5,17,2016,92,2
5,16,2016,36,2
5,15,2016,71,2
5,14,2016,17,2
5,13,2016,94,2
5,12,2016,96,2
5,11,2016,72,2
5,10,2016,49,2
5,09,2016,20,2
5,08,2016,39,2
5,07,2016,81,2
5,06,2016,36,2
5,05,2016,68,2
5,04,2016,01,2
5,03,2016,54,2
5,02,2016,32,2
5,01,2016,24,2
4,30,2016,07,2
4,29,2016,10,2
4,28,2016,37,2
4,27,2016,48,2
4,26,2016,85,2
4,25,2016,60,2
4,24,2016,14,2
4,23,2016,95,2
4,22,2016,46,2
4,21,2016,58,2
4,20,2016,66,2
4,19,2016,42,2
4,18,2016,58,2
4,17,2016,83,2
4,16,2016,37,2
4,15,2016,96,2
4,14,2016,12,2
4,13,2016,74,2
4,12,2016,92,2
4,11,2016,13,2
4,10,2016,25,2
4,09,2016,09,2
4,08,2016,19,2
4,07,2016,64,2
4,06,2016,98,2
4,05,2016,70,2
4,04,2016,41,2
4,03,2016,88,2
4,02,2016,62,2
4,01,2016,71,2
3,31,2016,63,2
3,30,2016,06,2
3,29,2016,16,2
3,28,2016,70,2
3,27,2016,94,2
3,26,2016,90,2
3,25,2016,88,2
3,24,2016,41,2
3,23,2016,92,2
3,22,2016,38,2
3,21,2016,08,2
3,20,2016,43,2
3,19,2016,88,2
3,18,2016,59,2
3,17,2016,91,2
3,16,2016,87,2
3,15,2016,85,2
3,14,2016,95,2
3,13,2016,31,2
3,12,2016,57,2
3,11,2016,56,2
3,10,2016,49,2
3,09,2016,39,2
3,08,2016,92,2
3,07,2016,00,2
3,06,2016,98,2
3,05,2016,51,2
3,04,2016,13,2
3,03,2016,16,2
3,02,2016,86,2
3,01,2016,11,2
2,29,2016,78,2
2,28,2016,47,2
2,27,2016,60,2
2,26,2016,10,2
2,25,2016,58,2
2,24,2016,77,2
2,23,2016,20,2
2,22,2016,75,2
2,21,2016,95,2
2,20,2016,70,2
2,19,2016,33,2
2,18,2016,57,2
2,17,2016,87,2
2,16,2016,09,2
2,15,2016,93,2
2,14,2016,45,2
2,13,2016,89,2
2,12,2016,15,2
2,11,2016,73,2
2,10,2016,34,2
2,09,2016,46,2
2,08,2016,22,2
2,07,2016,44,2
2,06,2016,45,2
2,05,2016,99,2
2,04,2016,11,2
2,03,2016,12,2
2,02,2016,89,2
2,01,2016,64,2
1,31,2016,33,2
1,30,2016,08,2
1,29,2016,86,2
1,28,2016,89,2
1,27,2016,66,2
1,26,2016,23,2
1,25,2016,85,2
1,24,2016,16,2
1,23,2016,05,2
1,22,2016,05,2
1,21,2016,32,2
1,20,2016,33,2
1,19,2016,82,2
1,18,2016,43,2
1,17,2016,86,2
1,16,2016,84,2
1,15,2016,38,2
1,14,2016,23,2
1,13,2016,33,2
1,12,2016,65,2
1,11,2016,57,2
1,10,2016,26,2
1,09,2016,96,2
1,08,2016,07,2
1,07,2016,66,2
1,06,2016,51,2
1,05,2016,78,2
1,04,2016,73,2
1,03,2016,56,2
1,02,2016,74,2
1,01,2016,21,2
12,31,2017,76,2
12,30,2017,69,2
12,29,2017,90,2
12,28,2017,42,2
12,27,2017,70,2
12,26,2017,77,2
12,25,2017,55,2
12,24,2017,23,2
12,23,2017,54,2
12,22,2017,05,2
12,21,2017,30,2
12,20,2017,01,2
12,19,2017,69,2
12,18,2017,21,2
12,17,2017,43,2
12,16,2017,87,2
12,15,2017,67,2
12,14,2017,53,2
12,13,2017,19,2
12,12,2017,79,2
12,11,2017,76,2
12,10,2017,48,2
12,09,2017,53,2
12,08,2017,96,2
12,07,2017,39,2
12,06,2017,15,2
12,05,2017,79,2
12,04,2017,66,2
12,03,2017,44,2
12,02,2017,51,2
12,01,2017,09,2
11,30,2017,16,2
11,29,2017,15,2
11,28,2017,11,2
11,27,2017,64,2
11,26,2017,13,2
11,25,2017,47,2
11,24,2017,37,2
11,23,2017,21,2
11,22,2017,34,2
11,21,2017,61,2
11,20,2017,96,2
11,19,2017,10,2
11,18,2017,63,2
11,17,2017,64,2
11,16,2017,86,2
11,15,2017,04,2
11,14,2017,53,2
11,13,2017,12,2
11,12,2017,69,2
11,11,2017,40,2
11,10,2017,90,2
11,09,2017,68,2
11,08,2017,47,2
11,07,2017,03,2
11,06,2017,69,2
11,05,2017,85,2
11,04,2017,04,2
11,03,2017,14,2
11,02,2017,14,2
11,01,2017,74,2
10,31,2017,00,2
10,30,2017,23,2
10,29,2017,98,2
10,28,2017,57,2
10,27,2017,55,2
10,26,2017,50,2
10,25,2017,97,2
10,24,2017,95,2
10,23,2017,42,2
10,22,2017,59,2
10,21,2017,53,2
10,20,2017,84,2
10,19,2017,57,2
10,18,2017,51,2
10,17,2017,23,2
10,16,2017,93,2
10,15,2017,05,2
10,14,2017,98,2
10,13,2017,17,2
10,12,2017,77,2
10,11,2017,19,2
10,10,2017,69,2
10,09,2017,27,2
10,08,2017,51,2
10,07,2017,10,2
10,06,2017,58,2
10,05,2017,41,2
10,04,2017,18,2
10,03,2017,67,2
10,02,2017,89,2
10,01,2017,57,2
9,30,2017,91,2
9,29,2017,16,2
9,28,2017,31,2
9,27,2017,48,2
9,26,2017,17,2
9,25,2017,99,2
9,24,2017,49,2
9,23,2017,79,2
9,22,2017,35,2
9,21,2017,90,2
9,20,2017,72,2
9,19,2017,20,2
9,18,2017,22,2
9,17,2017,62,2
9,16,2017,22,2
9,15,2017,60,2
9,14,2017,64,2
9,13,2017,89,2
9,12,2017,71,2
9,11,2017,25,2
9,10,2017,96,2
9,09,2017,66,2
9,08,2017,30,2
9,07,2017,89,2
9,06,2017,62,2
9,05,2017,26,2
9,04,2017,33,2
9,03,2017,75,2
9,02,2017,17,2
9,01,2017,75,2
8,31,2017,86,2
8,30,2017,74,2
8,29,2017,98,2
8,28,2017,09,2
8,27,2017,02,2
8,26,2017,29,2
8,25,2017,98,2
8,24,2017,64,2
8,23,2017,65,2
8,22,2017,25,2
8,21,2017,14,2
8,20,2017,94,2
8,19,2017,13,2
8,18,2017,09,2
8,17,2017,48,2
8,16,2017,11,2
8,15,2017,25,2
8,14,2017,94,2
8,13,2017,73,2
8,12,2017,20,2
8,11,2017,60,2
8,10,2017,25,2
8,09,2017,06,2
8,08,2017,72,2
8,07,2017,29,2
8,06,2017,07,2
8,05,2017,98,2
8,04,2017,67,2
8,03,2017,29,2
8,02,2017,49,2
8,01,2017,39,2
7,31,2017,53,2
7,30,2017,11,2
7,29,2017,07,2
7,28,2017,48,2
7,27,2017,69,2
7,26,2017,82,2
7,25,2017,19,2
7,24,2017,51,2
7,23,2017,86,2
7,22,2017,88,2
7,21,2017,12,2
7,20,2017,87,2
7,19,2017,30,2
7,18,2017,67,2
7,17,2017,00,2
7,16,2017,74,2
7,15,2017,57,2
7,14,2017,73,2
7,13,2017,08,2
7,12,2017,80,2
7,11,2017,70,2
7,10,2017,26,2
7,09,2017,81,2
7,08,2017,29,2
7,07,2017,70,2
7,06,2017,05,2
7,05,2017,39,2
7,04,2017,90,2
7,03,2017,81,2
7,02,2017,31,2
7,01,2017,21,2
6,30,2017,53,2
6,29,2017,23,2
6,28,2017,20,2
6,27,2017,62,2
6,26,2017,89,2
6,25,2017,60,2
6,24,2017,72,2
6,23,2017,27,2
6,22,2017,06,2
6,21,2017,56,2
6,20,2017,07,2
6,19,2017,91,2
6,18,2017,99,2
6,17,2017,04,2
6,16,2017,54,2
6,15,2017,77,2
6,14,2017,97,2
6,13,2017,74,2
6,12,2017,47,2
6,11,2017,66,2
6,10,2017,09,2
6,09,2017,52,2
6,08,2017,14,2
6,07,2017,85,2
6,06,2017,06,2
6,05,2017,84,2
6,04,2017,26,2
6,03,2017,36,2
6,02,2017,95,2
6,01,2017,36,2
5,31,2017,51,2
5,30,2017,31,2
5,29,2017,29,2
5,28,2017,53,2
5,27,2017,41,2
5,26,2017,95,2
5,25,2017,24,2
5,24,2017,47,2
5,23,2017,37,2
5,22,2017,09,2
5,21,2017,24,2
5,20,2017,92,2
5,19,2017,99,2
5,18,2017,49,2
5,17,2017,55,2
5,16,2017,26,2
5,15,2017,12,2
5,14,2017,65,2
5,13,2017,57,2
5,12,2017,76,2
5,11,2017,84,2
5,10,2017,65,2
5,09,2017,56,2
5,08,2017,22,2
5,07,2017,12,2
5,06,2017,23,2
5,05,2017,23,2
5,04,2017,36,2
5,03,2017,02,2
5,02,2017,83,2
5,01,2017,60,2
4,30,2017,34,2
4,29,2017,76,2
4,28,2017,90,2
4,27,2017,66,2
4,26,2017,32,2
4,25,2017,40,2
4,24,2017,79,2
4,23,2017,57,2
4,22,2017,71,2
4,21,2017,24,2
4,20,2017,13,2
4,19,2017,20,2
4,18,2017,73,2
4,17,2017,97,2
4,16,2017,14,2
4,15,2017,57,2
4,14,2017,56,2
4,13,2017,38,2
4,12,2017,45,2
4,11,2017,65,2
4,10,2017,50,2
4,09,2017,03,2
4,08,2017,49,2
4,07,2017,30,2
4,06,2017,37,2
4,05,2017,73,2
4,04,2017,25,2
4,03,2017,99,2
4,02,2017,55,2
4,01,2017,82,2
3,31,2017,78,2
3,30,2017,96,2
3,29,2017,00,2
3,28,2017,24,2
3,27,2017,31,2
3,26,2017,04,2
3,25,2017,76,2
3,24,2017,48,2
3,23,2017,78,2
3,22,2017,63,2
3,21,2017,10,2
3,20,2017,00,2
3,19,2017,41,2
3,18,2017,15,2
3,17,2017,07,2
3,16,2017,43,2
3,15,2017,25,2
3,14,2017,45,2
3,13,2017,32,2
3,12,2017,54,2
3,11,2017,50,2
3,10,2017,74,2
3,09,2017,31,2
3,08,2017,68,2
3,07,2017,01,2
3,06,2017,99,2
3,05,2017,97,2
3,04,2017,21,2
3,03,2017,51,2
3,02,2017,93,2
3,01,2017,84,2
2,28,2017,09,2
2,27,2017,46,2
2,26,2017,52,2
2,25,2017,94,2
2,24,2017,41,2
2,23,2017,47,2
2,22,2017,41,2
2,21,2017,59,2
2,20,2017,34,2
2,19,2017,66,2
2,18,2017,97,2
2,17,2017,09,2
2,16,2017,08,2
2,15,2017,24,2
2,14,2017,05,2
2,13,2017,98,2
2,12,2017,25,2
2,11,2017,17,2
2,10,2017,88,2
2,09,2017,46,2
2,08,2017,88,2
2,07,2017,66,2
2,06,2017,19,2
2,05,2017,13,2
2,04,2017,82,2
2,03,2017,63,2
2,02,2017,04,2
2,01,2017,76,2
1,31,2017,37,2
1,30,2017,45,2
1,29,2017,27,2
1,28,2017,55,2
1,27,2017,42,2
1,26,2017,88,2
1,25,2017,04,2
1,24,2017,85,2
1,23,2017,59,2
1,22,2017,75,2
1,21,2017,66,2
1,20,2017,80,2
1,19,2017,14,2
1,18,2017,26,2
1,17,2017,99,2
1,16,2017,23,2
1,15,2017,94,2
1,14,2017,78,2
1,13,2017,38,2
1,12,2017,31,2
1,11,2017,16,2
1,10,2017,62,2
1,09,2017,38,2
1,08,2017,88,2
1,07,2017,14,2
1,06,2017,19,2
1,05,2017,61,2
1,04,2017,84,2
1,03,2017,96,2
1,02,2017,62,2
1,01,2017,05,2
12,31,2018,39,2
12,30,2018,96,2
12,29,2018,87,2
12,28,2018,33,2
12,27,2018,42,2
12,26,2018,89,2
12,25,2018,27,2
12,24,2018,69,2
12,23,2018,09,2
12,22,2018,06,2
12,21,2018,49,2
12,20,2018,11,2
12,19,2018,56,2
12,18,2018,50,2
12,17,2018,19,2
12,16,2018,32,2
12,15,2018,15,2
12,14,2018,59,2
12,13,2018,84,2
12,12,2018,56,2
12,11,2018,60,2
12,10,2018,64,2
12,09,2018,76,2
12,08,2018,66,2
12,07,2018,59,2
12,06,2018,17,2
12,05,2018,31,2
12,04,2018,54,2
12,03,2018,83,2
12,02,2018,67,2
12,01,2018,73,2
11,30,2018,98,2
11,29,2018,88,2
11,28,2018,47,2
11,27,2018,61,2
11,26,2018,41,2
11,25,2018,27,2
11,24,2018,03,2
11,23,2018,20,2
11,22,2018,22,2
11,21,2018,70,2
11,20,2018,72,2
11,19,2018,21,2
11,18,2018,00,2
11,17,2018,23,2
11,16,2018,48,2
11,15,2018,26,2
11,14,2018,83,2
11,13,2018,13,2
11,12,2018,81,2
11,11,2018,40,2
11,10,2018,07,2
11,09,2018,80,2
11,08,2018,98,2
11,07,2018,54,2
11,06,2018,68,2
11,05,2018,20,2
11,04,2018,31,2
11,03,2018,92,2
11,02,2018,70,2
11,01,2018,67,2
10,31,2018,96,2
10,30,2018,83,2
10,29,2018,32,2
10,28,2018,38,2
10,27,2018,59,2
10,26,2018,22,2
10,25,2018,24,2
10,24,2018,31,2
10,23,2018,26,2
10,22,2018,08,2
10,21,2018,50,2
10,20,2018,11,2
10,19,2018,82,2
10,18,2018,74,2
10,17,2018,35,2
10,16,2018,60,2
10,15,2018,37,2
10,14,2018,06,2
10,13,2018,12,2
10,12,2018,17,2
10,11,2018,18,2
10,10,2018,08,2
10,09,2018,11,2
10,08,2018,60,2
10,07,2018,04,2
10,06,2018,35,2
10,05,2018,88,2
10,04,2018,25,2
10,03,2018,42,2
10,02,2018,68,2
10,01,2018,27,2
9,30,2018,62,2
9,29,2018,35,2
9,28,2018,09,2
9,27,2018,90,2
9,26,2018,88,2
9,25,2018,05,2
9,24,2018,32,2
9,23,2018,41,2
9,22,2018,92,2
9,21,2018,31,2
9,20,2018,46,2
9,19,2018,20,2
9,18,2018,84,2
9,17,2018,45,2
9,16,2018,74,2
9,15,2018,45,2
9,14,2018,83,2
9,13,2018,11,2
9,12,2018,11,2
9,11,2018,81,2
9,10,2018,67,2
9,09,2018,60,2
9,08,2018,33,2
9,07,2018,75,2
9,06,2018,84,2
9,05,2018,14,2
9,04,2018,46,2
9,03,2018,29,2
9,02,2018,62,2
9,01,2018,50,2
8,31,2018,47,2
8,30,2018,45,2
8,29,2018,95,2
8,28,2018,09,2
8,27,2018,03,2
8,26,2018,07,2
8,25,2018,58,2
8,24,2018,16,2
8,23,2018,76,2
8,22,2018,41,2
8,21,2018,97,2
8,20,2018,47,2
8,19,2018,41,2
8,18,2018,57,2
8,17,2018,44,2
8,16,2018,55,2
8,15,2018,80,2
8,14,2018,78,2
8,13,2018,14,2
8,12,2018,14,2
8,11,2018,18,2
8,10,2018,30,2
8,09,2018,15,2
8,08,2018,65,2
8,07,2018,83,2
8,06,2018,41,2
8,05,2018,85,2
8,04,2018,51,2
8,03,2018,57,2
8,02,2018,78,2
8,01,2018,02,2
7,31,2018,63,2
7,30,2018,81,2
7,29,2018,34,2
7,28,2018,46,2
7,27,2018,32,2
7,26,2018,73,2
7,25,2018,84,2
7,24,2018,06,2
7,23,2018,33,2
7,22,2018,54,2
7,21,2018,85,2
7,20,2018,43,2
7,19,2018,65,2
7,18,2018,53,2
7,17,2018,38,2
7,16,2018,10,2
7,15,2018,37,2
7,14,2018,91,2
7,13,2018,77,2
7,12,2018,37,2
7,11,2018,58,2
7,10,2018,61,2
7,09,2018,07,2
7,08,2018,41,2
7,07,2018,43,2
7,06,2018,39,2
7,05,2018,73,2
7,04,2018,20,2
7,03,2018,83,2
7,02,2018,32,2
7,01,2018,00,2
6,30,2018,05,2
6,29,2018,13,2
6,28,2018,29,2
6,27,2018,42,2
6,26,2018,13,2
6,25,2018,04,2
6,24,2018,39,2
6,23,2018,14,2
6,22,2018,27,2
6,21,2018,82,2
6,20,2018,41,2
6,19,2018,79,2
6,18,2018,99,2
6,17,2018,57,2
6,16,2018,85,2
6,15,2018,00,2
6,14,2018,52,2
6,13,2018,02,2
6,12,2018,34,2
6,11,2018,53,2
6,10,2018,47,2
6,09,2018,16,2
6,08,2018,42,2
6,07,2018,55,2
6,06,2018,76,2
6,05,2018,22,2
6,04,2018,02,2
6,03,2018,05,2
6,02,2018,01,2
6,01,2018,65,2
5,31,2018,84,2
5,30,2018,72,2
5,29,2018,79,2
5,28,2018,15,2
5,27,2018,44,2
5,26,2018,99,2
5,25,2018,27,2
5,24,2018,22,2
5,23,2018,31,2
5,22,2018,01,2
5,21,2018,93,2
5,20,2018,44,2
5,19,2018,88,2
5,18,2018,29,2
5,17,2018,92,2
5,16,2018,39,2
5,15,2018,38,2
5,14,2018,99,2
5,13,2018,83,2
5,12,2018,36,2
5,11,2018,75,2
5,10,2018,21,2
5,09,2018,71,2
5,08,2018,65,2
5,07,2018,32,2
5,06,2018,24,2
5,05,2018,47,2
5,04,2018,73,2
5,03,2018,35,2
5,02,2018,71,2
5,01,2018,39,2
4,30,2018,84,2
4,29,2018,98,2
4,28,2018,41,2
4,27,2018,26,2
4,26,2018,18,2
4,25,2018,99,2
4,24,2018,85,2
4,23,2018,57,2
4,22,2018,96,2
4,21,2018,00,2
4,20,2018,75,2
4,19,2018,08,2
4,18,2018,02,2
4,17,2018,39,2
4,16,2018,72,2
4,15,2018,23,2
4,14,2018,37,2
4,13,2018,88,2
4,12,2018,02,2
4,11,2018,21,2
4,10,2018,11,2
4,09,2018,30,2
4,08,2018,38,2
4,07,2018,50,2
4,06,2018,18,2
4,05,2018,11,2
4,04,2018,45,2
4,03,2018,54,2
4,02,2018,32,2
4,01,2018,53,2
3,31,2018,76,2
3,30,2018,78,2
3,29,2018,62,2
3,28,2018,50,2
3,27,2018,13,2
3,26,2018,72,2
3,25,2018,87,2
3,24,2018,28,2
3,23,2018,63,2
3,22,2018,41,2
3,21,2018,49,2
3,20,2018,73,2
3,19,2018,80,2
3,18,2018,88,2
3,17,2018,92,2
3,16,2018,94,2
3,15,2018,89,2
3,14,2018,80,2
3,13,2018,58,2
3,12,2018,02,2
3,11,2018,35,2
3,10,2018,28,2
3,09,2018,58,2
3,08,2018,60,2
3,07,2018,88,2
3,06,2018,72,2
3,05,2018,71,2
3,04,2018,58,2
3,03,2018,19,2
3,02,2018,33,2
3,01,2018,95,2
2,28,2018,12,2
2,27,2018,10,2
2,26,2018,31,2
2,25,2018,63,2
2,24,2018,40,2
2,23,2018,51,2
2,22,2018,34,2
2,21,2018,42,2
2,20,2018,04,2
2,19,2018,16,2
2,18,2018,59,2
2,17,2018,13,2
2,16,2018,20,2
2,15,2018,24,2
2,14,2018,68,2
2,13,2018,12,2
2,12,2018,43,2
2,11,2018,06,2
2,10,2018,89,2
2,09,2018,79,2
2,08,2018,90,2
2,07,2018,33,2
2,06,2018,01,2
2,05,2018,13,2
2,04,2018,21,2
2,03,2018,97,2
2,02,2018,45,2
2,01,2018,14,2
1,31,2018,13,2
1,30,2018,52,2
1,29,2018,78,2
1,26,2018,23,2
1,24,2018,50,2
1,23,2018,38,2
1,22,2018,88,2
1,21,2018,63,2
1,20,2018,89,2
1,19,2018,25,2
1,18,2018,61,2
1,17,2018,22,2
1,16,2018,93,2
1,15,2018,99,2
1,14,2018,87,2
1,13,2018,09,2
1,12,2018,46,2
1,11,2018,99,2
1,10,2018,86,2
1,09,2018,51,2
1,08,2018,31,2
1,07,2018,89,2
1,06,2018,23,2
1,05,2018,47,2
1,04,2018,47,2
1,03,2018,93,2
1,02,2018,61,2
1,01,2018,92,2
12,31,2019,73,2
12,30,2019,43,2
12,29,2019,66,2
12,28,2019,34,2
12,27,2019,97,2
12,26,2019,10,2
12,25,2019,56,2
12,24,2019,39,2
12,23,2019,79,2
12,22,2019,61,2
12,21,2019,25,2
12,20,2019,82,2
12,19,2019,04,2
12,18,2019,87,2
12,17,2019,19,2
12,16,2019,04,2
12,15,2019,37,2
12,14,2019,85,2
12,09,2019,30,2
12,08,2019,75,2
12,07,2019,10,2
12,06,2019,49,2
12,05,2019,34,2
12,04,2019,09,2
12,03,2019,01,2
12,02,2019,96,2
12,01,2019,50,2
11,30,2019,43,2
11,29,2019,20,2
11,28,2019,40,2
11,27,2019,20,2
11,26,2019,27,2
11,25,2019,07,2
11,24,2019,89,2
11,23,2019,00,2
11,22,2019,50,2
11,21,2019,45,2
11,20,2019,26,2
11,19,2019,20,2
11,18,2019,21,2
11,17,2019,97,2
11,16,2019,18,2
11,15,2019,11,2
11,14,2019,11,2
11,13,2019,43,2
11,12,2019,83,2
11,11,2019,30,2
11,10,2019,45,2
11,09,2019,49,2
11,08,2019,54,2
11,07,2019,98,2
11,06,2019,84,2
11,05,2019,46,2
11,04,2019,20,2
11,03,2019,12,2
11,02,2019,81,2
11,01,2019,00,2
10,31,2019,38,2
10,30,2019,00,2
10,29,2019,59,2
10,28,2019,28,2
10,27,2019,26,2
10,26,2019,12,2
10,25,2019,11,2
10,24,2019,93,2
10,23,2019,95,2
10,22,2019,35,2
10,21,2019,37,2
10,20,2019,61,2
10,19,2019,09,2
10,18,2019,71,2
10,17,2019,49,2
10,16,2019,06,2
10,15,2019,96,2
10,14,2019,22,2
10,13,2019,99,2
10,12,2019,67,2
10,11,2019,51,2
10,10,2019,74,2
10,09,2019,09,2
10,08,2019,87,2
10,07,2019,05,2
10,06,2019,36,2
10,05,2019,70,2
10,04,2019,48,2
10,03,2019,14,2
10,02,2019,97,2
10,01,2019,22,2
9,30,2019,12,2
9,29,2019,89,2
9,28,2019,83,2
9,27,2019,53,2
9,26,2019,34,2
9,25,2019,01,2
9,24,2019,07,2
9,23,2019,59,2
9,22,2019,80,2
9,21,2019,04,2
9,20,2019,49,2
9,19,2019,61,2
9,18,2019,68,2
9,17,2019,38,2
9,16,2019,26,2
9,15,2019,35,2
9,14,2019,18,2
9,13,2019,69,2
9,12,2019,98,2
9,11,2019,82,2
9,10,2019,39,2
9,09,2019,93,2
9,08,2019,09,2
9,07,2019,78,2
9,06,2019,30,2
9,05,2019,44,2
9,04,2019,61,2
9,03,2019,49,2
9,02,2019,70,2
9,01,2019,11,2
8,31,2019,98,2
8,30,2019,53,2
8,29,2019,16,2
8,28,2019,85,2
8,27,2019,37,2
8,26,2019,92,2
8,25,2019,08,2
8,24,2019,85,2
8,23,2019,68,2
8,22,2019,50,2
8,21,2019,20,2
8,20,2019,13,2
8,19,2019,78,2
8,18,2019,34,2
8,17,2019,73,2
8,16,2019,67,2
8,15,2019,21,2
8,14,2019,63,2
8,13,2019,26,2
8,12,2019,35,2
8,11,2019,50,2
8,10,2019,89,2
8,09,2019,69,2
8,08,2019,63,2
8,07,2019,45,2
8,06,2019,29,2
8,05,2019,37,2
8,04,2019,39,2
8,03,2019,20,2
8,02,2019,74,2
8,01,2019,76,2
7,31,2019,67,2
7,30,2019,23,2
7,29,2019,01,2
7,28,2019,28,2
7,27,2019,72,2
7,26,2019,54,2
7,25,2019,63,2
7,24,2019,82,2
7,23,2019,32,2
7,22,2019,46,2
7,21,2019,24,2
7,20,2019,88,2
7,19,2019,31,2
7,18,2019,92,2
7,17,2019,89,2
7,16,2019,93,2
7,15,2019,56,2
7,14,2019,31,2
7,13,2019,03,2
7,12,2019,59,2
7,11,2019,13,2
7,10,2019,22,2
7,09,2019,51,2
7,08,2019,19,2
7,07,2019,80,2
7,06,2019,35,2
7,05,2019,88,2
7,04,2019,17,2
7,03,2019,07,2
7,02,2019,07,2
7,01,2019,28,2
6,30,2019,21,2
6,29,2019,92,2
6,28,2019,55,2
6,27,2019,62,2
6,26,2019,51,2
6,25,2019,27,2
6,24,2019,71,2
6,23,2019,54,2
6,22,2019,81,2
6,21,2019,72,2
6,20,2019,99,2
6,19,2019,28,2
6,18,2019,73,2
6,17,2019,02,2
6,16,2019,92,2
6,15,2019,88,2
6,14,2019,43,2
6,13,2019,52,2
6,12,2019,29,2
6,11,2019,90,2
6,10,2019,39,2
6,09,2019,19,2
6,08,2019,92,2
6,07,2019,49,2
6,06,2019,47,2
6,05,2019,81,2
6,04,2019,96,2
6,03,2019,45,2
6,02,2019,45,2
6,01,2019,03,2
5,31,2019,13,2
5,30,2019,49,2
5,29,2019,69,2
5,28,2019,88,2
5,27,2019,20,2
5,26,2019,25,2
5,25,2019,13,2
5,24,2019,18,2
5,23,2019,32,2
5,22,2019,70,2
5,21,2019,77,2
5,20,2019,37,2
5,19,2019,47,2
5,18,2019,82,2
5,17,2019,79,2
5,16,2019,92,2
5,15,2019,11,2
5,14,2019,85,2
5,13,2019,09,2
5,12,2019,12,2
5,11,2019,39,2
5,10,2019,17,2
5,09,2019,44,2
5,08,2019,77,2
5,07,2019,42,2
5,06,2019,41,2
5,05,2019,99,2
5,04,2019,92,2
5,03,2019,56,2
5,02,2019,04,2
5,01,2019,68,2
4,30,2019,05,2
4,29,2019,74,2
4,28,2019,64,2
4,27,2019,68,2
4,26,2019,61,2
4,25,2019,45,2
4,24,2019,82,2
4,23,2019,28,2
4,22,2019,11,2
4,21,2019,14,2
4,20,2019,48,2
4,19,2019,43,2
4,18,2019,69,2
4,17,2019,31,2
4,16,2019,17,2
4,15,2019,81,2
4,14,2019,38,2
4,13,2019,67,2
4,12,2019,07,2
4,11,2019,31,2
4,10,2019,42,2
4,09,2019,37,2
4,08,2019,89,2
4,07,2019,74,2
4,06,2019,87,2
4,05,2019,92,2
4,04,2019,41,2
4,03,2019,89,2
4,02,2019,20,2
4,01,2019,72,2
3,31,2019,19,2
3,30,2019,76,2
3,29,2019,59,2
3,28,2019,95,2
3,27,2019,30,2
3,26,2019,45,2
3,25,2019,75,2
3,24,2019,00,2
3,23,2019,55,2
3,22,2019,01,2
3,21,2019,01,2
3,20,2019,55,2
3,19,2019,09,2
3,18,2019,39,2
3,17,2019,93,2
3,16,2019,16,2
3,15,2019,74,2
3,14,2019,87,2
3,13,2019,21,2
3,12,2019,79,2
3,11,2019,09,2
3,10,2019,77,2
3,09,2019,27,2
3,08,2019,25,2
3,07,2019,33,2
3,06,2019,78,2
3,05,2019,69,2
3,04,2019,27,2
